date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
20081106,1.4728,2.1865,1.1816,6.8245,5.8352,7.7499,47.64,98.04,1330.80,3.5395,12.960,1.6767,6.8572,1.4997,9.9550,109.900,7.8598,1.1745,32.800,34.980,0.6324,2.145,0.7839
20081107,1.4868,2.1523,1.1830,6.8255,5.8257,7.7497,47.54,98.15,1310.00,3.5420,12.853,1.6955,6.8510,1.4965,10.1500,110.050,7.8538,1.1761,32.810,34.920,0.6334,2.145,0.7827
20081110,1.4804,2.1700,1.1948,6.8267,5.8345,7.7498,47.30,97.96,1326.18,3.5460,12.815,1.7033,6.7969,1.4915,10.0680,110.000,7.8183,1.1784,32.770,34.830,0.6394,2.145,0.7837
20081111,,,,,,,,,,,,,,,10.0680,,,,,,,,
20081112,1.5506,2.2785,1.2296,6.8293,5.9295,7.7504,49.20,95.54,1354.50,3.5900,13.095,1.7730,7.0577,1.5075,10.3802,109.850,8.0426,1.1790,32.950,34.910,0.6661,2.145,0.7963
20081113,1.5620,2.3325,1.2311,6.8291,5.9461,7.7504,49.00,95.95,1392.50,3.5970,13.290,1.7979,7.0456,1.5190,10.4800,110.000,8.0239,1.1995,33.180,34.980,0.6757,2.145,0.7983
20081114,1.5090,2.2756,1.2241,6.8236,5.8493,7.7498,48.78,96.66,1399.30,3.5955,13.003,1.7781,6.8736,1.5205,10.0000,109.970,7.8552,1.1870,33.050,34.920,0.6729,2.145,0.7855
20081117,1.5239,2.3035,1.2213,6.8264,5.8523,7.7499,49.19,97.03,1410.00,3.5974,13.080,1.7854,6.9724,1.5212,10.1250,110.000,7.9335,1.1954,33.160,34.930,0.6653,2.145,0.7858
20081118,1.5209,2.2985,1.2237,6.8239,5.8700,7.7500,49.51,97.38,1447.40,3.6010,13.145,1.8018,6.9966,1.5270,10.1700,110.000,7.9931,1.1976,33.230,35.000,0.6648,2.145,0.7880
20081119,1.5382,2.3894,1.2370,6.8295,5.9163,7.7498,49.84,96.75,1445.90,3.6080,13.151,1.8162,7.0089,1.5279,10.3600,109.950,8.1123,1.2103,33.260,34.950,0.6625,2.145,0.7940
20081120,1.6152,2.3950,1.2850,6.8340,5.9482,7.7497,50.12,94.98,1496.00,3.6210,13.561,1.8825,7.1412,1.5306,10.6400,109.900,8.2498,1.2197,33.420,35.120,0.6762,2.145,0.7984
20081121,1.5990,2.4560,1.2849,6.8302,5.9484,7.7509,49.53,95.42,1493.30,3.6200,13.935,1.8822,7.2169,1.5302,10.6225,110.000,8.4380,1.2237,33.400,35.200,0.6749,2.145,0.7980
20081124,1.5382,2.3213,1.2246,6.8249,5.7811,7.7523,49.94,96.69,1507.90,3.6270,13.462,1.8278,6.9580,1.5102,10.0675,109.880,8.0450,1.1968,33.400,35.250,0.6589,2.145,0.7758
20081125,1.5413,2.3012,1.2214,6.8220,5.7183,7.7550,49.87,95.53,1501.40,3.6190,13.271,1.8285,6.9290,1.5107,9.7500,109.900,7.8610,1.1863,33.340,35.160,0.6515,2.145,0.7675
20081126,1.5456,2.3060,1.2338,6.8282,5.8099,7.7560,49.18,95.46,1477.30,3.6200,13.220,1.8208,7.0506,1.5098,9.9000,109.970,8.0750,1.2064,33.250,35.230,0.6571,2.145,0.7795
20081127,,,,,,,,,,,,,,,9.9000,,,,,,,,
20081128,1.5277,2.3074,1.2360,6.8254,5.8671,7.7501,49.55,95.46,1468.00,3.6210,13.390,1.8182,7.0021,1.5082,10.1000,109.950,8.1199,1.2165,33.290,35.450,0.6516,2.145,0.7878
20081201,1.5511,2.3625,1.2370,6.8842,5.8955,7.7510,49.94,93.71,1439.40,3.6270,13.570,1.8674,7.0855,1.5310,10.2750,109.950,8.2834,1.2076,33.330,35.710,0.6739,2.145,0.7915
20081202,1.5521,2.3780,1.2422,6.8786,5.8525,7.7514,50.05,93.64,1463.50,3.6370,13.465,1.8801,7.0191,1.5289,10.3780,110.000,8.1561,1.2062,33.410,35.490,0.6689,2.145,0.7859
20081203,1.5427,2.3955,1.2573,6.8746,5.8795,7.7522,49.92,93.25,1467.80,3.6380,13.550,1.8741,7.0938,1.5275,10.1500,110.020,8.1945,1.2142,33.520,35.520,0.6765,2.145,0.7893
20081204,1.5321,2.4790,1.2540,6.8817,5.8001,7.7516,49.82,92.78,1479.00,3.6380,13.510,1.8580,7.0742,1.5228,10.1930,110.000,8.1949,1.1971,33.520,35.600,0.6761,2.145,0.7788
20081205,1.5765,2.6187,1.2971,6.8812,5.8895,7.7513,49.60,92.18,1475.60,3.6345,13.800,1.9055,7.2848,1.5240,10.4745,110.130,8.4858,1.2238,33.550,35.720,0.6847,2.145,0.7903
20081208,1.5051,2.4625,1.2570,6.8770,5.7549,7.7504,49.44,92.77,1445.00,3.6350,13.465,1.8352,7.0518,1.5029,10.0300,110.250,8.0502,1.2036,33.470,35.440,0.6743,2.145,0.7727
20081209,1.5152,2.4835,1.2602,6.8730,5.7548,7.7501,49.28,92.44,1439.00,3.6150,13.506,1.8403,7.0615,1.5036,10.1200,110.250,8.1599,1.2062,33.480,35.400,0.6768,2.145,0.7730
20081210,1.5117,2.4330,1.2553,6.8640,5.7171,7.7500,48.70,92.94,1393.00,3.6135,13.467,1.8258,7.0128,1.4970,10.1400,110.550,8.1049,1.1949,33.450,35.370,0.6743,2.145,0.7678
20081211,1.4751,2.2905,1.2181,6.8513,5.6001,7.7499,48.19,91.96,1354.50,3.5650,13.091,1.7995,6.8937,1.4855,9.9225,111.200,7.9622,1.1872,33.260,35.100,0.6688,2.145,0.7522
20081212,1.5198,2.3990,1.2453,6.8420,5.5799,7.7497,48.20,91.26,1369.00,3.5800,13.530,1.8355,6.9255,1.4880,10.2150,111.200,8.0778,1.1796,33.260,34.980,0.6723,2.145,0.7491
20081215,1.4896,2.3585,1.2350,6.8480,5.4525,7.7500,47.62,90.68,1360.90,3.5600,13.306,1.7999,6.8904,1.4756,10.1105,111.200,8.0302,1.1590,33.190,34.830,0.6545,2.145,0.7319
20081216,1.4760,2.3670,1.2238,6.8448,5.3955,7.7505,47.81,89.98,1347.40,3.5550,13.223,1.7693,6.9767,1.4685,10.2530,111.800,8.0933,1.1406,33.020,34.760,0.6527,2.145,0.7241
20081217,1.4353,2.3690,1.2058,6.8350,5.1890,7.7500,47.50,87.84,1324.00,3.5280,13.170,1.6972,6.6216,1.4415,9.8400,111.650,7.6754,1.0852,33.580,34.530,0.6470,2.145,0.6965
20081218,1.4316,2.3560,1.1962,6.8341,5.2094,7.7502,46.74,89.81,1285.00,3.4600,13.180,1.6846,6.7846,1.4333,9.5205,111.800,7.6800,1.0775,32.450,34.400,0.6621,2.145,0.6994
20081219,1.4693,2.3785,1.2273,6.8440,5.3717,7.7501,47.05,89.48,1287.90,3.4680,13.123,1.7367,7.0840,1.4590,9.7335,111.900,7.8465,1.1105,32.450,34.430,0.6732,2.145,0.7207
20081222,1.4637,2.4050,1.2188,6.8510,5.3423,7.7508,47.71,90.07,1308.00,3.4800,13.183,1.7416,7.0936,1.4477,9.7500,111.900,7.8612,1.0949,32.940,34.520,0.6754,2.145,0.7167
20081223,1.4697,2.3752,1.2160,6.8480,5.3353,7.7497,48.66,90.57,1331.00,3.4680,13.221,1.7640,7.1168,1.4492,9.6384,112.650,7.9736,1.0856,33.010,34.600,0.6775,2.145,0.7160
20081224,1.4650,2.3750,1.2125,6.8355,5.3364,7.7503,47.76,90.68,1304.30,3.4770,13.330,1.7406,7.1513,1.4455,9.7350,112.750,8.0357,1.0788,33.030,34.440,0.6815,2.145,0.7161
20081225,,,,,,,,,,,,,,,9.7350,,,,,,,,
20081226,1.4676,2.3727,1.2207,6.8409,5.2975,7.7502,48.42,90.65,1298.90,3.4780,13.365,1.7361,7.1438,1.4494,9.7100,112.800,8.0072,1.0700,32.990,34.950,0.6803,2.145,0.7111
20081229,1.4388,2.3975,1.2162,6.8447,5.2335,7.7500,48.25,90.20,1262.00,3.4780,13.523,1.7167,7.0047,1.4370,9.4600,113.620,7.7354,1.0414,32.990,34.970,0.6854,2.145,0.7026
20081230,1.4480,2.3291,1.2215,6.8295,5.2895,7.7498,48.05,90.37,1257.40,3.4770,13.760,1.7331,7.0030,1.4372,9.3500,113.300,7.7875,1.0567,32.760,34.710,0.6947,2.145,0.7100
20081231,1.4320,2.3130,1.2240,6.8225,5.3497,7.7499,48.58,90.79,1262.00,3.4500,13.832,1.7197,6.9756,1.4377,9.3000,112.900,7.8770,1.0673,32.760,34.720,0.6840,2.145,0.7184
20090101,,,,,,,,,,,,,,,9.3000,,,,,,,,
20090102,1.4118,2.3230,1.2101,6.8225,5.3400,7.7504,48.25,91.12,1318.30,3.4650,13.782,1.7094,6.8773,1.4513,9.3100,113.950,7.7836,1.0685,32.820,34.780,0.6887,2.145,0.7171
20090105,1.3994,2.2640,1.1920,6.8300,5.4845,7.7525,48.50,93.20,1313.50,3.4950,13.523,1.7007,6.9639,1.4730,9.2900,113.550,7.9217,1.1077,33.000,34.980,0.6848,2.145,0.7366
20090106,1.3914,2.1895,1.1822,6.8360,5.5426,7.7534,48.50,94.20,1307.00,3.5070,13.330,1.6821,6.9918,1.4750,9.3425,113.600,7.8715,1.1212,33.100,34.980,0.6767,2.145,0.7438
20090107,1.3866,2.2209,1.1850,6.8330,5.4311,7.7511,48.56,92.70,1292.30,3.4980,13.396,1.6650,6.8510,1.4707,9.4575,113.730,7.7658,1.0941,33.030,34.820,0.6556,2.145,0.7290
20090108,1.4142,2.2650,1.1890,6.8342,5.4343,7.7551,48.45,91.15,1328.25,3.5380,13.495,1.6866,6.9770,1.4780,9.6470,113.730,7.8404,1.0925,33.100,34.800,0.6583,2.145,0.7292
20090109,1.4158,2.2888,1.1920,6.8350,5.5240,7.7572,48.26,90.25,1347.50,3.5390,13.708,1.6855,6.9949,1.4843,9.7850,113.700,7.9293,1.1096,33.140,34.820,0.6562,2.145,0.7410
20090112,1.4676,2.3194,1.2075,6.8362,5.5826,7.7546,48.78,88.92,1349.00,3.5700,13.773,1.7280,7.0107,1.4880,10.1000,113.750,8.0622,1.1139,33.250,34.900,0.6744,2.145,0.7492
20090113,1.4981,2.2945,1.2255,6.8341,5.6461,7.7546,48.89,89.65,1353.00,3.5760,13.836,1.8106,7.1410,1.4872,10.0050,113.700,8.2419,1.1212,33.230,34.870,0.6883,2.145,0.7577
20090114,1.5060,2.3537,1.2373,6.8347,5.6551,7.7571,48.75,89.28,1353.00,3.5700,14.081,1.8420,7.2087,1.4925,10.1500,113.700,8.3951,1.1179,33.200,34.870,0.6841,2.145,0.7591
20090115,1.5249,2.3698,1.2623,6.8363,5.6891,7.7618,48.87,89.59,1391.50,3.5920,14.160,1.8850,7.1847,1.4972,10.1260,113.800,8.3587,1.1232,33.360,34.830,0.6848,2.145,0.7637
20090116,1.5015,2.3380,1.2540,6.8369,5.6275,7.7597,48.62,90.29,1351.50,3.5750,13.925,1.8467,6.9514,1.4902,10.0450,113.800,8.2010,1.1177,33.340,34.810,0.6786,2.145,0.7551
20090119,,,,,,,,,,,,,,,10.0450,,,,,,,,
20090120,1.5211,2.3617,1.2604,6.8403,5.7545,7.7583,49.01,90.19,1351.50,3.6080,13.916,1.8965,7.1228,1.5078,10.1690,113.820,8.3929,1.1432,33.630,34.950,0.7131,2.145,0.7724
20090121,1.5396,2.3525,1.2749,6.8392,5.7905,7.7597,49.00,87.80,1368.00,3.6140,13.928,1.9175,6.9840,1.5062,10.1680,113.800,8.3394,1.1473,33.580,34.890,0.7284,2.145,0.7770
20090122,1.5281,2.3515,1.2624,6.8370,5.7527,7.7587,49.07,88.64,1374.00,3.6070,13.968,1.8993,6.9680,1.4972,10.1155,113.720,8.2329,1.1538,33.530,34.840,0.7225,2.145,0.7719
20090123,1.5333,2.3467,1.2478,6.8392,5.8007,7.7566,49.00,88.72,1390.80,3.6230,14.070,1.8975,6.9955,1.5054,10.2700,113.900,8.2494,1.1629,33.680,34.860,0.7322,2.145,0.7783
20090126,1.5129,2.3123,1.2200,6.8392,5.6651,7.7567,48.50,89.25,1390.80,3.6230,13.948,1.8847,6.7180,1.4993,10.1210,113.800,7.9832,1.1437,33.680,34.870,0.7163,2.145,0.7620
20090127,1.5147,2.3183,1.2292,6.8392,5.6645,7.7598,48.85,88.99,1390.00,3.6230,14.185,1.8925,6.7894,1.5072,9.9750,113.800,8.0804,1.1388,33.680,34.860,0.7068,2.145,0.7599
20090128,1.4928,2.2890,1.2096,6.8392,5.6238,7.7581,48.81,88.87,1369.00,3.5850,14.122,1.8709,6.6827,1.4988,9.9025,113.820,7.9540,1.1442,33.680,34.870,0.6985,2.145,0.7551
20090129,1.5267,2.2871,1.2187,6.8392,5.7369,7.7564,48.49,89.77,1369.00,3.5970,14.202,1.9376,6.8038,1.5068,9.9720,113.880,8.1204,1.1507,33.660,34.880,0.7012,2.145,0.7699
20090130,1.5674,2.3130,1.2365,6.8392,5.8216,7.7544,48.83,89.83,1380.00,3.6050,14.333,1.9670,6.9158,1.5106,10.2000,113.820,8.3647,1.1612,33.700,34.940,0.6938,2.145,0.7810
20090202,1.5823,2.3262,1.2408,6.8470,5.8197,7.7544,48.84,89.86,1390.00,3.6130,14.496,1.9897,7.0415,1.5145,10.1750,113.900,8.3831,1.1640,33.700,34.950,0.7028,2.145,0.7808
20090203,1.5442,2.3151,1.2334,6.8399,5.7267,7.7530,48.37,89.09,1394.50,3.6170,14.583,1.9558,6.9201,1.5082,10.0956,113.880,8.2575,1.1419,33.720,34.930,0.6947,2.145,0.7686
20090204,1.5387,2.2910,1.2268,6.8335,5.7951,7.7536,48.68,89.53,1378.40,3.6240,14.465,1.9543,6.9149,1.5056,9.9800,113.880,8.2768,1.1579,33.660,34.900,0.6910,2.145,0.7778
20090205,1.5293,2.2966,1.2307,6.8355,5.8028,7.7528,48.72,91.01,1384.20,3.6121,14.318,1.9399,6.8297,1.5040,9.8605,113.850,8.2685,1.1654,33.660,34.950,0.6834,2.145,0.7789
20090206,1.4892,2.2620,1.2388,6.8338,5.7860,7.7541,48.61,91.95,1368.70,3.5980,14.178,1.8868,6.7927,1.4952,9.6526,113.970,8.1745,1.1694,33.610,34.980,0.6768,2.145,0.7768
20090209,1.4633,2.2375,1.2190,6.8392,5.7045,7.7520,48.52,91.47,1374.00,3.5985,14.134,1.8376,6.6179,1.4921,9.6100,113.970,7.9905,1.1566,33.710,34.990,0.6695,2.145,0.7655
20090210,1.5177,2.2663,1.2332,6.8241,5.7461,7.7515,48.68,90.65,1388.00,3.5865,14.378,1.8918,6.7063,1.5040,9.7500,113.880,8.1988,1.1535,33.950,34.970,0.6847,2.145,0.7712
20090211,1.5270,2.2649,1.2418,6.8332,5.7790,7.7511,48.78,90.66,1390.00,3.6020,14.542,1.9011,6.7646,1.5050,9.8775,113.900,8.3834,1.1599,33.970,35.050,0.6960,2.145,0.7756
20090212,1.5368,2.2940,1.2478,6.8345,5.8115,7.7519,48.70,90.55,1394.00,3.6185,14.588,1.9220,6.8709,1.5118,10.0751,113.920,8.4300,1.1634,34.020,35.140,0.7019,2.145,0.7799
20090213,1.5163,2.2765,1.2435,6.8392,5.7859,7.7528,48.58,91.84,1403.50,3.6020,14.465,1.8990,6.7705,1.5077,9.9345,113.950,8.3500,1.1581,34.030,35.120,0.6934,2.145,0.7765
20090216,,,,,,,,,,,,,,,9.9345,,,,,,,,
20090217,1.5659,2.3192,1.2606,6.8355,5.9277,7.7545,49.60,92.17,1454.80,3.6380,14.621,1.9569,7.0329,1.5283,10.2500,114.150,8.8196,1.1744,34.580,35.260,0.7030,2.145,0.7955
20090218,1.5662,2.3572,1.2592,6.8378,5.9371,7.7551,49.84,93.81,1459.00,3.6570,14.653,1.9581,7.0319,1.5316,10.1850,114.000,8.7568,1.1813,34.630,35.360,0.7025,2.145,0.7970
20090219,1.5504,2.3554,1.2590,6.8348,5.8760,7.7546,49.73,94.09,1480.70,3.6580,14.589,1.9520,6.8926,1.5264,10.0675,114.100,8.7270,1.1742,34.580,35.540,0.6990,2.145,0.7890
20090220,1.5579,2.3898,1.2543,6.8367,5.8731,7.7543,49.71,93.87,1519.50,3.6740,14.836,1.9708,6.8542,1.5356,10.1700,114.100,8.8018,1.1681,34.800,35.690,0.6977,2.145,0.7880
20090223,1.5489,2.3880,1.2508,6.8355,5.8450,7.7526,49.46,94.63,1495.50,3.6530,14.860,1.9600,6.8270,1.5290,10.0400,114.100,8.7602,1.1633,34.610,35.610,0.6871,2.145,0.7845
20090224,1.5555,2.3830,1.2468,6.8368,5.8455,7.7532,49.75,96.60,1516.00,3.6630,14.835,1.9612,6.8533,1.5275,9.9900,114.370,8.9220,1.1670,34.730,35.650,0.6941,2.145,0.7848
20090225,1.5442,2.3880,1.2558,6.8369,5.8504,7.7533,49.95,97.33,1515.70,3.6670,14.926,1.9543,6.8710,1.5294,9.9410,114.800,8.9177,1.1646,34.740,35.750,0.7010,2.145,0.7855
20090226,1.5300,2.3508,1.2455,6.8361,5.8349,7.7541,50.32,98.55,1512.80,3.6680,14.973,1.9558,6.9090,1.5367,9.8800,115.100,8.9230,1.1647,34.840,35.920,0.6973,2.145,0.7835
20090227,1.5579,2.3750,1.2710,6.8395,5.8832,7.7551,50.88,97.74,1532.80,3.7050,15.088,1.9881,7.0474,1.5461,10.0350,114.130,9.0240,1.1672,35.000,36.110,0.7005,2.145,0.7898
20090302,1.5870,2.4365,1.2891,6.8438,5.9229,7.7573,51.80,97.17,1570.10,3.7260,15.406,2.0300,7.1486,1.5565,10.5000,114.230,9.1955,1.1723,35.210,36.250,0.7148,2.145,0.7949
20090303,1.5654,2.4420,1.2937,6.8413,5.9369,7.7585,51.96,98.16,1551.20,3.7070,15.341,2.0194,7.2778,1.5526,10.5250,114.170,9.2730,1.1755,35.080,36.050,0.7126,2.145,0.7969
20090304,1.5387,2.3738,1.2768,6.8432,5.9082,7.7593,51.53,99.34,1550.95,3.7110,15.175,1.9763,7.0479,1.5452,10.3600,114.170,9.0759,1.1762,35.050,36.050,0.7071,2.145,0.7932
20090305,1.5605,2.3860,1.2875,6.8406,5.9305,7.7574,51.60,98.32,1567.10,3.7250,15.315,1.9940,7.0921,1.5532,10.6425,114.150,9.2863,1.1727,34.930,36.130,0.7080,2.145,0.7959
20090306,1.5605,2.3735,1.2865,6.8395,5.8787,7.7549,51.68,97.88,1549.60,3.7150,15.254,1.9837,7.0612,1.5450,10.4100,114.200,9.2012,1.1525,34.660,36.040,0.7087,2.145,0.7890
20090309,1.5845,2.3698,1.2995,6.8398,5.8943,7.7560,51.91,98.87,1541.00,3.7150,15.382,2.0296,7.0635,1.5489,10.5900,114.500,9.1100,1.1634,34.810,36.130,0.7269,2.145,0.7914
20090310,1.5449,2.3472,1.2796,6.8410,5.8419,7.7554,51.35,98.39,1501.00,3.6900,15.287,1.9877,6.9795,1.5346,10.2880,113.900,8.8852,1.1540,34.580,35.940,0.7225,2.145,0.7842
20090311,1.5392,2.3357,1.2808,6.8399,5.8310,7.7557,50.98,97.74,1466.00,3.6940,15.168,1.9747,6.9380,1.5315,10.1450,114.200,8.7906,1.1585,34.460,35.910,0.7257,2.145,0.7828
20090312,1.5449,2.3265,1.2909,6.8383,5.8219,7.7533,51.69,97.86,1494.75,3.6900,14.922,1.9455,6.9605,1.5355,9.9600,114.500,8.7407,1.1893,34.480,35.970,0.7241,2.145,0.7813
20090313,1.5207,2.3125,1.2752,6.8380,5.7834,7.7527,51.54,98.04,1481.20,3.7040,14.585,1.9069,6.8437,1.5429,9.9975,113.900,8.6372,1.1880,34.490,35.900,0.7157,2.145,0.7757
20090316,1.5126,2.2635,1.2723,6.8381,5.7353,7.7515,51.31,98.17,1435.00,3.6610,14.101,1.8797,6.7682,1.5310,9.8600,114.150,8.4445,1.1819,34.400,35.790,0.7097,2.145,0.7694
20090317,1.5172,2.2792,1.2717,6.8369,5.7457,7.7519,51.42,98.85,1415.75,3.6725,14.024,1.8925,6.7717,1.5325,9.9825,114.150,8.5039,1.1826,34.210,35.810,0.7134,2.145,0.7709
20090318,1.5177,2.3033,1.2715,6.8347,5.6834,7.7523,51.22,98.08,1409.00,3.6800,14.131,1.8921,6.7332,1.5271,9.9300,114.130,8.3778,1.1667,34.180,35.820,0.7156,2.145,0.7628
20090319,1.4436,2.2516,1.2336,6.8240,5.4273,7.7511,50.21,93.85,1388.50,3.6500,14.060,1.7832,6.3130,1.5060,9.6475,114.070,7.9558,1.1184,33.900,35.340,0.6857,2.145,0.7283
20090320,1.4510,2.2500,1.2370,6.8277,5.4918,7.7499,50.51,96.18,1396.50,3.6400,14.140,1.7841,6.3795,1.5138,9.6000,113.880,8.1644,1.1243,33.750,35.260,0.6928,2.145,0.7371
20090323,1.4298,2.2709,1.2322,6.8335,5.4902,7.7502,50.38,97.30,1382.90,3.6410,14.273,1.7562,6.3271,1.5096,9.4620,113.930,8.0470,1.1290,33.770,35.330,0.6898,2.145,0.7370
20090324,1.4251,2.2548,1.2263,6.8294,5.5075,7.7497,50.40,97.86,1378.90,3.6230,14.303,1.7596,6.3512,1.5112,9.4501,114.030,8.0927,1.1285,33.770,35.390,0.6789,2.145,0.7394
20090325,1.4267,2.2383,1.2245,6.8304,5.5002,7.7497,50.50,97.70,1362.20,3.6260,14.221,1.7581,6.5093,1.5086,9.4325,114.030,8.0700,1.1239,33.820,35.420,0.6856,2.145,0.7386
20090326,1.4241,2.2371,1.2327,6.8320,5.4925,7.7497,50.40,98.47,1334.80,3.6220,14.231,1.7256,6.5070,1.5087,9.3701,114.100,8.0113,1.1272,33.750,35.330,0.6898,2.145,0.7375
20090327,1.4397,2.2761,1.2392,6.8310,5.5971,7.7500,50.46,97.99,1350.90,3.6125,14.315,1.7504,6.6407,1.5138,9.5600,115.050,8.1513,1.1435,33.760,35.350,0.6981,2.145,0.7515
20090330,1.4732,2.3251,1.2582,6.8360,5.6659,7.7497,51.12,97.44,1391.90,3.6500,14.382,1.7797,6.8243,1.5226,9.7485,115.100,8.3327,1.1532,33.760,35.560,0.7068,2.145,0.7607
20090331,1.4440,2.3007,1.2606,6.8329,5.6153,7.7500,50.87,99.15,1372.30,3.6430,14.210,1.7569,6.7437,1.5206,9.5170,115.700,8.2522,1.1395,33.870,35.440,0.6993,2.145,0.7541
20090401,1.4407,2.2860,1.2640,6.8339,5.6322,7.7501,50.48,98.93,1378.25,3.6450,13.888,1.7746,6.7311,1.5215,9.3705,115.880,8.2182,1.1465,33.820,35.470,0.6943,2.145,0.7563
20090402,1.3949,2.2400,1.2380,6.8340,5.5342,7.7500,50.22,99.48,1329.50,3.5950,13.830,1.7188,6.5398,1.4980,9.1000,115.900,8.0222,1.1349,33.050,35.260,0.6803,2.145,0.7431
20090403,1.4079,2.2024,1.2335,6.8343,5.5386,7.7500,49.91,99.94,1335.50,3.5775,13.631,1.7241,6.5469,1.5065,9.0410,115.930,7.9945,1.1321,33.160,35.230,0.6756,2.145,0.7437
20090406,1.4083,2.2274,1.2427,6.8343,5.5704,7.7499,50.01,100.65,1304.50,3.5550,13.650,1.7033,6.5893,1.5066,9.1100,115.720,8.0541,1.1388,33.100,35.270,0.6797,2.145,0.7483
20090407,1.3966,2.2255,1.2339,6.8361,5.6090,7.7501,50.00,100.71,1317.50,3.5900,13.575,1.7247,6.6720,1.5102,9.1621,115.700,8.1690,1.1443,33.600,35.390,0.6782,2.145,0.7529
20090408,1.4065,2.1950,1.2353,6.8350,5.6065,7.7505,50.28,99.95,1349.50,3.6280,13.363,1.7280,6.6627,1.5172,9.1015,115.700,8.2267,1.1459,33.880,35.400,0.6806,2.145,0.7526
20090409,1.3951,2.1774,1.2273,6.8340,5.6650,7.7503,49.82,100.43,1316.00,3.6040,13.173,1.7218,6.6734,1.5158,9.0750,115.700,8.3114,1.1583,33.740,35.440,0.6839,2.145,0.7605
20090410,1.3910,2.1700,1.2273,6.8333,5.6679,7.7503,49.78,100.30,1328.00,3.6135,13.128,1.7156,6.6775,1.5182,9.0340,115.700,8.2710,1.1575,33.780,35.390,0.6833,2.145,0.7609
20090413,1.3721,2.1745,1.2210,6.8347,5.5783,7.7505,49.77,100.12,1328.90,3.6270,13.088,1.6989,6.5787,1.5148,9.0200,115.700,8.1683,1.1356,33.680,35.660,0.6743,2.145,0.7488
20090414,1.3725,2.1778,1.2093,6.8320,5.6096,7.7501,49.62,99.08,1319.50,3.5850,13.084,1.7074,6.6040,1.4967,9.0475,115.700,8.1536,1.1387,33.610,35.400,0.6708,2.145,0.7532
20090415,1.3835,2.1955,1.2040,6.8321,5.6508,7.7501,49.55,99.37,1333.00,3.6050,13.169,1.7364,6.7311,1.5025,9.1522,115.650,8.3090,1.1453,33.780,35.400,0.6671,2.145,0.7586
20090416,1.3887,2.1756,1.2062,6.8316,5.6424,7.7501,49.63,99.29,1331.00,3.5970,13.047,1.7516,6.6698,1.4967,8.9350,115.700,8.3080,1.1471,33.800,35.330,0.6707,2.145,0.7577
20090417,1.3881,2.1856,1.2146,6.8325,5.7164,7.7501,49.80,99.21,1327.00,3.6140,13.135,1.7624,6.6945,1.4998,8.9615,115.850,8.4525,1.1674,32.990,35.450,0.6767,2.145,0.7675
20090420,1.4245,2.2322,1.2338,6.8331,5.7730,7.7501,49.78,98.29,1330.00,3.6300,13.329,1.7989,6.8380,1.5087,9.0820,117.000,8.6763,1.1713,33.820,35.540,0.6881,2.145,0.7750
20090421,1.4094,2.2390,1.2373,6.8254,5.7386,7.7505,50.45,98.60,1349.00,3.6420,13.122,1.7768,6.7770,1.5046,8.9580,119.050,8.5214,1.1654,33.850,35.530,0.6808,2.145,0.7705
20090422,1.4067,2.2045,1.2361,6.8296,5.7245,7.7500,50.20,98.14,1345.50,3.6430,13.129,1.7889,6.7118,1.5049,8.8706,119.800,8.4171,1.1634,33.850,35.560,0.6898,2.145,0.7685
20090423,1.4075,2.2185,1.2291,6.8265,5.7087,7.7500,49.88,97.88,1343.00,3.6200,13.327,1.7924,6.6456,1.5015,8.9930,119.850,8.3676,1.1581,33.810,35.470,0.6833,2.145,0.7664
20090424,1.3850,2.1960,1.2095,6.8250,5.6106,7.7495,49.69,97.08,1338.20,3.5830,13.245,1.7476,6.5504,1.4873,8.8150,120.100,8.0830,1.1368,33.690,35.340,0.6804,2.145,0.7532
20090427,1.3972,2.1963,1.2106,6.8270,5.6706,7.7500,50.15,96.57,1338.40,3.5950,13.707,1.7562,6.6989,1.4933,8.7450,120.220,8.1212,1.1472,33.720,35.420,0.6813,2.145,0.7613
20090428,1.4198,2.2060,1.2238,6.8266,5.7021,7.7508,50.47,96.49,1351.80,3.6250,13.885,1.7889,6.7240,1.4975,8.7180,119.900,8.2068,1.1517,33.790,35.390,0.6846,2.145,0.7656
20090429,1.3759,2.1617,1.2008,6.8243,5.5891,7.7501,50.05,96.97,1335.70,3.5850,13.575,1.7364,6.5425,1.4820,8.4850,120.000,8.0143,1.1309,33.640,35.310,0.6756,2.145,0.7505
20090430,1.3667,2.1724,1.1939,6.8180,5.6223,7.7500,49.70,98.76,1277.00,3.5580,13.801,1.7559,6.5670,1.4772,8.4400,120.000,7.9882,1.1402,33.060,35.230,0.6757,2.145,0.7551
20090501,1.3717,2.1730,1.1868,6.8180,5.6139,7.7500,49.65,99.24,1277.00,3.5580,13.823,1.7584,6.5461,1.4810,8.4350,120.000,8.0405,1.1364,33.140,35.250,0.6720,2.145,0.7537
20090504,1.3535,2.1363,1.1779,6.8223,5.5714,7.7500,49.75,99.12,1267.50,3.5290,13.301,1.7422,6.5000,1.4747,8.3400,120.000,7.9155,1.1289,32.990,35.160,0.6673,2.145,0.7482
