date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus,date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
5/23/06,1.3252,2.2535,1.1174,8.0235,5.8032,7.7553,45.38,111.35,944.6,3.613,11.183,1.6026,6.101,1.577,6.4935,102.9,7.256,1.2083,31.98,38.2,0.5317,2.145,0.7786,5/23/06,0.004548211,0.022409684,0.007668283,0.00143493,0.006839332,9.06824E-05,0.0005506,0.0082387,0.000421167,0.003244353,6.85611E-05,0.01014388,0.001263222,0.001426835,0.005046774,0.00074774,0.003956628,0.009584752,0.002266958,0.003414762,0.008121082,3.1081E-05,0.006499141
5/24/06,1.3287,2.358,1.1228,8.0175,5.8488,7.7559,45.56,112.8,949.2,3.64,11.305,1.5865,6.1304,1.5898,6.637,102.93,7.3028,1.2188,32,38.54,0.5354,2.144,0.7845,5/24/06,0.006141194,0.068391236,0.01238887,0.000733934,0.001167412,4.55546E-05,0.002802682,0.004571632,0.00475739,0.004128698,0.010126582,0.001347064,0.003320726,0.006659139,0.023454487,0.000679612,0.002858653,0.000614981,0.002066763,0.011920391,0.000839787,0.000450667,0.001208171
5/25/06,1.3184,2.3105,1.1072,8.0235,5.8349,7.7567,45.74,111.92,948.7,3.645,11.188,1.5681,6.118,1.577,6.5515,102.94,7.2847,1.2184,32.09,38.3,0.5342,2.145,0.7827,5/25/06,0.003341347,0.043245432,0.002597403,0.001551603,0.001319616,1.07435E-05,0.0062478,0.004022354,0.003459805,0.005258416,0.002039688,0.014624685,0.00073935,0.002166086,0.00549082,0.00082181,0.000375356,0.000885623,0.004088529,0.004783434,0.003085421,3.1081E-05,0.001208027
5/26/06,1.3198,2.258,1.1072,8.0245,5.8541,7.7562,45.81,112.58,945.3,3.64,11.143,1.58,6.1455,1.582,6.535,102.94,7.2949,1.2265,32.02,38.33,0.5386,2.145,0.785,5/26/06,0.003794207,0.016160462,0.003094321,0.001713526,0.001798552,0.000115593,0.007137832,0.001512321,0.001013465,0.00336292,0.007617498,0.008231262,0.004698018,0.000657828,0.001938088,0.001057749,0.00162569,0.005660341,0.000875219,0.004911385,0.005250846,3.1081E-05,0.001539521
5/30/06,1.3125,2.315,1.0995,8.03,5.7953,7.7575,46.13,112.18,945.3,3.617,11.258,1.5652,6.0784,1.5753,6.573,102.86,7.1975,1.211,32.09,38.16,0.5312,2.145,0.7771,5/30/06,0.010954231,0.039788958,0.010529158,0.002466842,0.009026879,6.01565E-06,0.013705052,0.002924211,0.001618379,0.003782523,0.001458867,0.018892524,0.007530926,0.004209967,0.001192855,0.002101995,0.012285309,0.007862275,0.002133972,0.000349284,0.009355671,3.1081E-05,0.009306476
5/31/06,1.33,2.3007,1.1027,8.0215,5.8098,7.7567,46.22,112.26,945.3,3.629,11.288,1.5708,6.0687,1.5759,6.7058,102.95,7.2143,1.2159,31.99,38.07,0.5338,2.145,0.7792,5/31/06,0.001227068,0.030353334,0.007333745,0.001412368,0.006596132,0.000179168,0.015021082,0.00313758,0.002608573,0.00093602,0.002798383,0.015953892,0.009973621,0.004309038,0.014065168,0.001448441,0.009657293,0.003858726,0.002411592,0.003524875,0.004568765,3.1081E-05,0.006684145
6/1/06,1.3369,2.2697,1.1003,8.0184,5.8168,7.7578,46.19,112.43,946.9,3.637,11.282,1.5828,6.0709,1.5815,6.6665,103.23,7.2139,1.2197,32.05,38.1,0.5352,2.145,0.7798,6/1/06,0.00493107,0.013376553,0.010020064,0.001045356,0.005795311,9.409E-05,0.013486828,0.002944254,0.001685821,0.000724565,0.000759899,0.009088158,0.010744944,0.001260923,0.00159508,0.00107319,0.009877571,0.001181952,0.001630203,0.003452605,0.002466497,3.1081E-05,0.006328845
6/2/06,1.3316,2.2855,1.1001,8.0225,5.7763,7.7581,45.67,111.66,947.9,3.639,11.346,1.5855,6.0207,1.5732,6.6735,103.27,7.1416,1.2083,32.04,38.07,0.5314,2.145,0.7745,6/2/06,0.001160162,0.017769591,0.010906018,0.001588892,0.013671169,0.000125874,0.00084006,0.011665988,0.001543838,0.000375702,0.004847404,0.008510984,0.020530143,0.007400958,0.004230175,0.001124532,0.020492808,0.011588591,0.003421462,0.005000697,0.010581846,3.1081E-05,0.014028924
6/5/06,1.3286,2.251,1.1011,8.0057,5.7563,7.7586,45.7,111.7,942.7,3.633,11.285,1.5783,5.9869,1.574,6.634,103.22,7.0917,1.2027,32.03,38.13,0.5323,2.145,0.772,6/5/06,0.005586063,0.00011253,0.010724415,0.000560536,0.017961028,0.000123289,0.000540043,0.013082329,0.008038184,0.002306805,0.002345688,0.014636136,0.02768868,0.00767257,0.01665345,0.000209952,0.027790218,0.017254763,0.005001398,0.004109279,0.010024363,3.1081E-05,0.018094867
6/6/06,1.3473,2.2695,1.115,8.012,5.8145,7.7596,45.8,113.26,942.8,3.642,11.368,1.5911,6.0621,1.5824,6.795,103.24,7.1848,1.2155,32.02,38.24,0.5374,2.145,0.7795,6/6/06,0.007161439,0.006949631,0.001805946,0.000283822,0.008483045,4.55329E-05,0.001837431,0.000538294,0.008827477,0.000663115,0.00415749,0.007609306,0.016557,0.002766592,0.002818814,3.22883E-05,0.014988315,0.007541757,0.006659497,0.001610026,0.001430775,3.1081E-05,0.00901359
6/7/06,1.3473,2.2585,1.1117,8.0171,5.8279,7.7617,45.89,113.35,948,3.6555,11.325,1.5964,6.1013,1.5838,6.71,103.2,7.1917,1.2208,32.21,38.26,0.5381,2.145,0.7813,6/7/06,0.005612862,0.001025329,0.001550768,0.000966786,0.006908703,0.000170954,0.003228228,0.001541511,0.003678403,0.002504776,0.000494237,0.005657694,0.011241357,0.00219243,0.014059328,0.000739117,0.014250468,0.00413313,0.001632434,0.001253002,0.00131154,3.1081E-05,0.007419265
6/8/06,1.3459,2.2865,1.1233,8.0084,5.8965,7.7619,45.91,114.22,953.1,3.665,11.443,1.5952,6.1937,1.5977,6.7948,103.32,7.306,1.233,32.46,38.43,0.5427,2.145,0.7906,6/8/06,0.003018221,0.012943287,0.009085029,0.00013484,0.004411245,0.000135724,0.002890784,0.004579329,0.001313232,0.004416876,0.00926386,0.007997214,0.003177801,0.00647169,0.005521142,9.03424E-05,0.001745903,0.00513573,0.005534674,0.002966533,0.006217399,3.1081E-05,0.004042756
6/9/06,1.3335,2.2645,1.1071,8.011,5.8985,7.7611,45.81,113.89,954.2,3.665,11.383,1.578,6.1655,1.5933,6.7235,103.28,7.2937,1.2322,32.4,38.37,0.5427,2.145,0.7914,6/9/06,0.007278223,0.003211873,0.006051138,0.000232651,0.004882586,2.74868E-05,0.000225519,0.000433354,0.002096891,0.003518475,0.003399612,0.019483976,0.001982384,0.003444953,0.019907484,0.000657971,0.000740914,0.004273446,0.002785515,0.001287382,0.005626965,1.55403E-05,0.00524172
6/12/06,1.3394,2.2625,1.0991,8.015,5.9221,7.7607,45.71,114.17,956.6,3.674,11.383,1.5863,6.1885,1.5945,6.7675,103.3,7.3298,1.2345,32.54,38.42,0.5423,2.145,0.7945,6/12/06,0.003679606,0.002962711,0.013183294,0.000819969,0.008996535,0.000136138,0.002959204,0.001792938,0.004772125,0.005551425,0.003606034,0.014979498,0.001135111,0.004086876,0.015960798,0.000818948,0.006405656,0.005855609,0.006848467,0.002722994,0.004023748,1.55403E-05,0.009307565
6/13/06,1.3499,2.292,1.1077,8.0034,5.9261,7.7624,45.81,115.06,961.4,3.683,11.428,1.6046,6.2245,1.5975,6.8425,103.25,7.3645,1.2356,32.62,38.48,0.5435,2.145,0.7953,6/13/06,0.003672972,0.016618369,0.004857276,0.000585242,0.009624722,2.1042E-05,0.001119316,0.008717201,0.009962357,0.007743454,0.007724595,0.004143712,0.006373402,0.005957029,0.008024239,0.001663089,0.011848522,0.006361023,0.008959594,0.00433262,0.005575222,1.55403E-05,0.010293912
6/14/06,1.3521,2.2825,1.1121,7.9985,5.9023,7.7621,45.5,114.85,961.8,3.688,11.46,1.6013,6.2255,1.5937,6.83,103.27,7.3351,1.2271,32.53,38.37,0.5408,2.145,0.7917,6/14/06,0.005139312,0.013998285,0.000539229,0.001088601,0.005181194,9.27498E-05,0.008512987,0.005768097,0.010478098,0.008853915,0.011122941,0.007013475,0.005784344,0.003532545,0.012539638,0.001797866,0.008030234,0.001470141,0.005812875,0.001618461,0.000449748,1.55403E-05,0.005324823
6/15/06,1.3556,2.261,1.1172,7.999,5.9074,7.7617,45.83,115.06,959.3,3.65,11.417,1.608,6.2167,1.5917,6.9012,103.51,7.3545,1.2317,32.53,38.37,0.5412,2.145,0.7926,6/15/06,0.007688743,0.00539531,0.004324023,0.000899719,0.005993775,0.000201376,0.001416276,0.006895827,0.007657483,0.002273359,0.007649084,0.003505496,0.003648093,0.002296312,0.004777679,0.000260912,0.011323097,0.00201754,0.005439822,0.00195848,0.000209367,1.55403E-05,0.00645063
6/16/06,1.3534,2.251,1.1223,7.9995,5.9043,7.7643,45.69,115.12,955.2,3.64,11.423,1.62,6.2152,1.5934,6.8862,103.55,7.3446,1.2326,32.42,38.4,0.541,2.145,0.7922,6/16/06,0.00581162,0.003578583,0.009008523,0.000724104,0.005452737,8.11472E-05,0.004864237,0.007094804,0.003473779,0.005097509,0.009232672,0.003135314,0.002662927,0.003727073,0.009238779,0.000331673,0.010428131,0.002486018,0.001606525,0.003405656,0.001052496,6.21104E-16,0.005934191
6/19/06,1.3559,2.232,1.1232,8.0035,5.9272,7.766,45.76,115.26,960.9,3.665,11.456,1.62,6.244,1.5975,6.9835,103.55,7.3864,1.2413,32.54,38.49,0.5434,2.145,0.7951,6/19/06,0.007474886,0.003292588,0.009037498,7.28795E-05,0.009405702,0.000237416,0.003484321,0.0077054,0.009737644,0.001918179,0.012825349,0.00192138,0.006716279,0.006375285,0.002492534,1.28764E-05,0.016850687,0.009520763,0.005065481,0.006265741,0.003008657,6.21104E-16,0.00968071
6/20/06,1.3565,2.2416,1.1163,8.0009,5.9312,7.7666,45.8,115.02,956.5,3.67,11.456,1.6113,6.2839,1.5943,7.0785,103.58,7.3371,1.2402,32.56,38.37,0.5435,2.145,0.7957,6/20/06,0.007755969,0.002166831,0.001788855,0.000261569,0.010014089,0.000232674,0.002786971,0.004708205,0.004846515,0.003207348,0.013168717,0.00456132,0.012734049,0.004245509,0.013765112,3.21813E-06,0.010179215,0.008380131,0.005248533,0.003443316,0.002804532,6.21104E-16,0.010382761
6/21/06,1.3567,2.2415,1.1042,7.9969,5.8857,7.7665,45.8,114.76,955.6,3.654,11.423,1.6134,6.2746,1.5908,7.1485,103.61,7.2666,1.2329,32.59,38.36,0.5417,2.145,0.7896,6/21/06,0.007562724,0.003761587,0.010387259,0.000611113,0.001498524,0.000142513,0.002808683,0.001407812,0.003739339,0.001680259,0.010786561,0.004252325,0.010243692,0.001794767,0.021099534,4.50387E-05,9.08183E-05,0.00166009,0.005740032,0.003426718,0.001376479,6.21104E-16,0.001869412
6/22/06,1.3607,2.2335,1.1175,7.9963,5.9253,7.766,45.99,115.94,955,3.655,11.435,1.6359,6.3252,1.5962,7.2955,103.76,7.3363,1.2421,32.6,38.43,0.5463,2.145,0.7948,6/22/06,0.010731016,0.00137043,0.001191575,0.000580765,0.007942925,3.86298E-06,0.001488041,0.010854876,0.00279312,0.001770685,0.012657854,0.009264496,0.01763851,0.005030821,0.040278377,0.001125655,0.009565897,0.008842226,0.00539707,0.005362982,0.006726251,6.21104E-16,0.008181645
6/23/06,1.3671,2.247,1.1241,7.9997,5.9543,7.7684,46.01,116.26,955.8,3.68,11.44,1.6496,6.3227,1.5979,7.43,103.82,7.3688,1.2469,32.7,38.44,0.5493,2.145,0.7986,6/23/06,0.015703746,0.008500669,0.006344299,5.24992E-05,0.012259613,0.000241206,0.001610937,0.012370907,0.003429451,0.00481931,0.014010601,0.017503243,0.015871027,0.005873207,0.057301069,0.001491981,0.013459522,0.012107848,0.00775592,0.005571978,0.011558742,6.21104E-16,0.012381154
6/26/06,1.3697,2.2277,1.1241,7.9995,5.9389,7.7675,46.22,116.38,959.2,3.687,11.412,1.6551,6.3076,1.601,7.338,103.93,7.3378,1.2455,32.67,38.47,0.5498,2.145,0.7966,6/26/06,0.017494336,0.000885103,0.005342269,8.75062E-06,0.008459155,5.3216E-05,0.005649799,0.01175366,0.006752265,0.006414631,0.012593833,0.020755128,0.011619608,0.007471609,0.041179417,0.002369371,0.007796051,0.009714772,0.005963317,0.006304115,0.011523295,1.55403E-05,0.008673631
6/27/06,1.3624,2.23,1.121,7.998,5.9223,7.7661,46.21,116.26,958.6,3.682,11.418,1.6491,6.2925,1.5956,7.285,103.82,7.3477,1.2424,32.65,38.44,0.5483,2.145,0.7943,6/27/06,0.011703202,0.002939858,0.001456176,0.000168764,0.004512899,0.000205981,0.004616176,0.009102114,0.005577216,0.004455761,0.014275181,0.016369396,0.007173863,0.003623006,0.031225538,0.001031693,0.007977173,0.005839873,0.004460852,0.005510603,0.007935292,1.55403E-05,0.004637632
6/28/06,1.3729,2.2275,1.124,7.997,5.9511,7.7678,46.25,116.42,957.5,3.682,11.394,1.677,6.3016,1.5986,7.21,103.95,7.3679,1.2479,32.62,38.45,0.5507,2.145,0.798,6/28/06,0.020189785,0.003053064,0.003646105,0.000213784,0.009061791,4.84884E-05,0.004823151,0.009494906,0.004072216,0.004127048,0.013577827,0.03387476,0.007519302,0.005514205,0.01943285,0.002101569,0.010304755,0.009679568,0.002797504,0.006017792,0.012291365,1.55403E-05,0.008977115
6/29/06,1.3669,2.2055,1.1156,7.9955,5.9505,7.7675,46.13,116.17,960.4,3.685,11.393,1.6784,6.3073,1.5955,7.265,103.95,7.3731,1.249,32.56,38.44,0.5522,2.145,0.7978,6/29/06,0.016060933,0.006173396,0.004861514,0.000293412,0.008663608,0.000147173,0.001584993,0.006384656,0.007155516,0.004776209,0.014734567,0.034718726,0.007671272,0.00353065,0.026043957,0.001863334,0.010595599,0.010150026,0.000399422,0.006001815,0.015148173,1.55403E-05,0.008413983
6/30/06,1.3472,2.164,1.115,7.9943,5.8379,7.7666,45.87,114.51,948.5,3.673,11.287,1.638,6.222,1.583,7.165,103.93,7.2135,1.2247,32.33,38.14,0.5408,2.145,0.7825,6/30/06,0.001397437,0.024047048,0.005949445,0.000351377,0.011105352,0.000332939,0.004910007,0.009166215,0.005678344,0.001149337,0.006518696,0.008769769,0.007010931,0.004371207,0.010374019,0.001455015,0.01212583,0.010508683,0.007297626,0.001727477,0.006387683,1.55403E-05,0.01161224
7/3/06,1.3448,2.1595,1.1112,7.9924,5.8315,7.767,45.92,114.92,944.5,3.66,11.154,1.6447,6.2385,1.5849,7.03,103.98,7.1949,1.2253,32.24,38,0.5432,2.145,0.7817,7/3/06,0.000314694,0.025223664,0.010460574,0.000497725,0.012407497,0.000350077,0.004473222,0.006478237,0.009930396,0.002693092,0.004361979,0.012567568,0.005128647,0.003008985,0.010695187,0.00172767,0.015022878,0.010572839,0.010537084,0.00520088,0.001868129,1.55403E-05,0.012813929
7/5/06,1.3501,2.191,1.1115,7.9955,5.8606,7.7715,45.92,115.65,946.6,3.6485,11.18,1.6521,6.2512,1.5857,7.2225,103.95,7.2146,1.2336,32.32,38.19,0.5452,2.145,0.7858,7/5/06,0.004319494,0.00968469,0.01131158,2.83501E-05,0.00723044,0.000176316,0.005170571,0.00072868,0.007576499,0.005966652,0.000649548,0.01699193,0.003517042,0.002231665,0.016335002,0.001210378,0.01222905,0.004031455,0.008305036,0.000340519,0.001990995,1.55403E-05,0.007356192
7/6/06,1.3407,2.1815,1.1116,7.9945,5.847,7.7709,45.99,115.18,949.2,3.66,11.122,1.6543,6.2318,1.5817,7.16,103.96,7.1883,1.2299,32.39,38.15,0.5442,2.145,0.7839,7/6/06,0.001885996,0.012557844,0.012007715,2.1682E-05,0.009236619,5.66247E-05,0.004114335,0.0050648,0.004433132,0.002620619,0.004424977,0.018252174,0.006566775,0.004431184,0.007303891,0.001072073,0.0154286,0.007112238,0.006208004,0.000131044,0.000496387,1.55403E-05,0.009422637
7/7/06,1.3308,2.1683,1.1132,7.9936,5.8181,7.7682,45.84,113.98,947.6,3.6555,11.032,1.6407,6.2244,1.5739,7.0926,103.95,7.1401,1.2223,32.34,37.81,0.5402,2.145,0.7799,7/7/06,0.008340826,0.01717292,0.011054419,1.41778E-05,0.014021732,0.000337588,0.008207244,0.015739419,0.0058819,0.003670425,0.011079637,0.009218517,0.007606163,0.009199377,0.002680573,0.00074129,0.021844706,0.013613951,0.008005889,0.008946826,0.006827068,1.55403E-05,0.014340239
7/10/06,1.3362,2.1712,1.1246,7.9908,5.848,7.7707,45.97,113.97,941.6,3.64,10.956,1.6369,6.2666,1.5744,7.1045,103.95,7.1922,1.2294,32.31,37.81,0.5429,2.145,0.7843,7/10/06,0.002925111,0.01452731,0.000994919,0.000251059,0.00843542,4.20365E-05,0.005774596,0.015652935,0.01223171,0.0080888,0.01664358,0.006511674,0.000348287,0.008614176,0.001039573,0.000600007,0.013843108,0.007678772,0.009169248,0.008479021,0.001330578,1.55403E-05,0.008215344
7/11/06,1.3287,2.1835,1.1339,7.9911,5.8485,7.773,46.01,114.15,946.6,3.65,10.994,1.6268,6.2563,1.578,7.1205,103.93,7.1824,1.2286,32.45,37.81,0.5426,2.145,0.7841,7/11/06,0.0076429,0.007806678,0.007278391,0.00010177,0.007986204,0.000229479,0.005468733,0.014001779,0.006830271,0.00554443,0.011935148,0.000180346,0.001724878,0.006013472,0.000892118,0.000266276,0.014618018,0.008321831,0.005140364,0.008045474,0.001496712,1.55403E-05,0.008075228
7/12/06,1.327,2.189,1.1353,7.9892,5.8708,7.7759,46.09,115.41,948.5,3.6535,11.028,1.625,6.2617,1.5842,7.1175,103.9,7.2207,1.2344,32.46,37.85,0.545,2.145,0.787,7/12/06,0.007798539,0.004393585,0.00848622,0.000216078,0.003527631,0.000582909,0.004291907,0.002549587,0.004808953,0.004631522,0.007291385,0.000797313,0.000334196,0.001646907,0.000918299,0.000170006,0.008251409,0.003162896,0.005148952,0.006405208,0.003738696,1.55403E-05,0.003709189
7/13/06,1.3264,2.2053,1.1319,7.9899,5.8848,7.7754,46.16,115.45,949,3.6575,11.045,1.6155,6.2518,1.5835,7.195,103.94,7.2498,1.2326,32.54,37.87,0.5434,2.145,0.7891,7/13/06,0.007254982,0.00418772,0.005070192,1.66875E-05,0.000537254,0.000490676,0.003217517,0.002264242,0.004576779,0.003596044,0.004288157,0.006927839,0.001276932,0.001771407,0.013279905,9.3011E-05,0.003524185,0.004477134,0.002921169,0.005436353,0.001486687,1.55403E-05,0.000405361
7/14/06,1.3261,2.213,1.1274,7.9956,5.9008,7.7753,46.19,116.33,953.7,3.67,11.029,1.6111,6.257,1.5891,7.22,103.96,7.2698,1.2358,32.63,38.02,0.5445,2.145,0.7911,7/14/06,0.006224989,0.008876104,0.000269128,0.000798159,0.002833612,0.000444339,0.002993107,0.005755159,0.00020276,0.000249711,0.004186468,0.009480363,0.000418906,0.002260041,0.018538721,0.000173174,9.71963E-05,0.001484011,0.000357416,0.000823449,0.004699052,1.55403E-05,0.002805642
7/17/06,1.3346,2.2117,1.1322,7.997,5.9532,7.7751,46.64,117.08,953.5,3.688,10.983,1.6067,6.319,1.594,7.23,103.95,7.3709,1.2476,32.85,38.17,0.5494,2.145,0.7981,7/17/06,0.001641132,0.009122267,0.004649677,0.001097447,0.012766474,0.000376986,0.006669401,0.012776485,0.000269111,0.004772305,0.00682134,0.011583914,0.011724195,0.005955374,0.02245681,1.60336E-05,0.015198107,0.008908956,0.006392713,0.003883682,0.015470491,1.55403E-05,0.012731579
7/18/06,1.3398,2.1963,1.1335,8.0016,5.9678,7.774,46.61,117.44,958.3,3.6805,10.962,1.5977,6.3425,1.593,7.195,103.95,7.4136,1.2529,32.85,38.16,0.5473,2.144,0.8,7/18/06,0.007007514,0.002808027,0.005954969,0.001811665,0.016171079,0.000198135,0.005667352,0.01636242,0.004665304,0.002797279,0.007200109,0.016255157,0.016472436,0.005825749,0.020260574,2.56527E-05,0.022290556,0.013908296,0.006279675,0.004386735,0.013024513,0.0004662,0.016070854
7/19/06,1.336,2.1853,1.1353,8.0018,5.938,7.7756,46.81,117.08,957.6,3.693,10.908,1.6051,6.3477,1.59,7.08,103.97,7.357,1.2497,32.87,38.11,0.5442,2.145,0.7962,7/19/06,0.005703503,0.001459147,0.007737259,0.001942078,0.011787719,0.000370527,0.009997123,0.013504155,0.00390337,0.006555009,0.010519504,0.010124266,0.018161384,0.004476977,0.006331741,0.000163535,0.015240802,0.011850944,0.006810083,0.003854563,0.008705538,1.55403E-05,0.011968564
7/20/06,1.3305,2.1847,1.1344,7.9918,5.9022,7.7756,46.75,116.83,951.7,3.678,10.866,1.6044,6.2779,1.5852,6.9645,103.94,7.301,1.2435,32.71,37.97,0.5407,2.145,0.7912,7/20/06,0.002904566,0.000760776,0.006756677,0.000769296,0.005926505,0.000324625,0.008579216,0.011462608,0.002452727,0.002530403,0.012893731,0.009132157,0.006927347,0.001841217,0.008330244,0.000153911,0.007914496,0.006801069,0.001858129,0.000869863,0.003172601,1.55403E-05,0.005865003
7/21/06,1.3282,2.1909,1.1373,7.9897,5.8793,7.7754,46.64,116.34,949.7,3.677,10.91,1.5987,6.2484,1.5823,7.006,103.94,7.2883,1.2373,32.69,37.97,0.538,2.145,0.7884,7/21/06,0.0028667,0.003179245,0.009518512,0.000599882,0.002479215,0.000257717,0.005945662,0.007147742,0.004754236,0.002330685,0.007026358,0.01068708,0.002316345,0.000356149,0.000138434,0.000147499,0.006805697,0.001859644,0.001235337,0.001864589,0.000575876,1.55403E-05,0.002785515
7/24/06,1.327,2.1886,1.1414,7.9851,5.906,7.7773,46.83,116.65,951.4,3.692,10.927,1.6051,6.3078,1.5871,7.02,103.97,7.3338,1.2464,32.85,37.99,0.5408,2.145,0.7918,7/24/06,0.003215531,0.002856226,0.013028969,1.58631E-05,0.007711685,0.0004631,0.009898428,0.009816822,0.003094591,0.006620831,0.00363822,0.004646759,0.012208507,0.003830804,0.003944271,0.000153914,0.013916034,0.009713142,0.006146118,0.003371865,0.00624562,1.55403E-05,0.007793706
7/25/06,1.3282,2.2018,1.1415,7.9872,5.9312,7.7775,46.76,117.3,951.9,3.685,10.919,1.6005,6.3239,1.5872,7.0255,103.98,7.3529,1.2534,32.78,38.01,0.5433,2.145,0.7952,7/25/06,0.005161271,0.00938881,0.012895974,0.000263825,0.01217608,0.000436921,0.007903434,0.015209389,0.00314517,0.004584467,0.002958526,0.006330594,0.01467266,0.004018943,0.006253846,0.000234074,0.016664885,0.015233086,0.00355131,0.004581094,0.011870026,1.55403E-05,0.012288682
7/26/06,1.3168,2.2054,1.1375,7.9849,5.9068,7.7775,46.68,116.85,954.3,3.678,10.941,1.6,6.2793,1.5822,6.9725,103.98,7.328,1.2488,32.84,37.96,0.5413,2.145,0.7919,7/26/06,0.002598032,0.011566306,0.009083974,6.67932E-06,0.008061465,0.000394884,0.005723807,0.010953073,0.001259371,0.002430216,0.000374878,0.004814211,0.007121205,0.001005941,0.000232287,0.000240489,0.013346264,0.011329678,0.004977966,0.003772521,0.009078538,1.55403E-05,0.008130564
7/27/06,1.3087,2.187,1.1346,7.974,5.8593,7.7717,46.52,115.55,952,3.671,10.895,1.6113,6.197,1.5783,6.83,103.99,7.2489,1.2354,32.74,37.78,0.5369,2.145,0.7854,7/27/06,0.007909233,0.003757397,0.006291168,0.001291283,4.15311E-05,0.000390153,0.001844899,0.000608313,0.004232708,0.000263395,0.002666878,0.004432143,0.006614555,0.001269796,0.019215526,0.000333477,0.002380727,0.00027799,0.001539732,0.000573167,0.001672875,1.55403E-05,4.66832E-05
7/28/06,1.305,2.1776,1.1297,7.9792,5.8533,7.7703,46.53,114.74,953.6,3.664,10.895,1.6197,6.1915,1.5791,6.87,103.99,7.2453,1.2333,32.74,37.92,0.5363,2.145,0.7844,7/28/06,0.010273938,0.000203547,0.001450864,0.000531099,0.000889305,0.000586077,0.001786983,0.008020104,0.002819906,0.001779941,0.001804905,0.011743394,0.007864654,0.000575946,0.012459967,0.000327061,0.001851516,0.00158671,0.001304897,0.003803087,0.001294482,1.55403E-05,0.001222369
7/31/06,1.3048,2.1745,1.1309,7.969,5.8446,7.7703,46.49,114.44,954.9,3.656,10.916,1.6221,6.1592,1.5792,6.92,103.95,7.2147,1.2311,32.74,37.83,0.5352,2.145,0.7835,7/31/06,0.009882458,0.001186603,0.002399116,0.001752059,0.002192652,0.00061607,0.000494975,0.01123492,0.00172147,0.004135815,0.000874099,0.015028419,0.013215445,0.00045361,0.00477144,8.33665E-05,0.002439964,0.003434943,0.000988555,0.001650442,1.86843E-05,1.55403E-05,0.002173525
8/1/06,1.3103,2.1875,1.1312,7.973,5.8398,7.7723,46.51,114.96,955.7,3.67,11.022,1.6158,6.1547,1.581,6.97,103.97,7.2085,1.2317,32.82,37.9,0.5344,2.145,0.7826,8/1/06,0.004948803,0.005614586,0.002949504,0.001132125,0.002920768,0.000374695,0.000602384,0.007348179,0.00136189,0.00050837,0.011402983,0.012431389,0.014050663,0.00073214,0.002585337,0.000131465,0.003277011,0.00305954,0.003097111,0.00374307,0.000735487,1.55403E-05,0.003218164
8/2/06,1.3091,2.1769,1.1258,7.972,5.8295,7.7735,46.61,114.54,962,3.673,10.956,1.6119,6.1499,1.5817,6.885,103.98,7.1795,1.2293,32.86,37.85,0.5325,2.145,0.7814,8/2/06,0.005444692,0.001329341,0.001292223,0.001172732,0.00463349,0.00023236,0.00250932,0.01174278,0.005133635,0.000117992,0.005592745,0.011288825,0.01502104,0.001299869,0.010056636,0.000311054,0.007423643,0.005257068,0.004063923,0.002569332,0.003518096,1.55403E-05,0.004691646
8/3/06,1.3158,2.1812,1.1262,7.9748,5.8366,7.7726,46.48,115.27,965.4,3.68,10.98,1.616,6.154,1.5785,6.848,104,7.2061,1.2332,32.86,37.88,0.5306,2.145,0.7825,8/3/06,0.000238188,0.003768966,0.000207143,0.000727597,0.00324419,0.000354967,0.000616373,0.005512946,0.008440229,0.001864884,0.008196571,0.015128514,0.014770439,0.000652093,0.015706816,0.000638228,0.003535836,0.002095825,0.003706117,0.00356777,0.006230568,1.55403E-05,0.003104284
8/4/06,1.3058,2.172,1.1269,7.9783,5.7866,7.7742,46.42,114.21,964.6,3.673,10.891,1.6015,6.1174,1.5726,6.81,103.98,7.1386,1.2209,32.87,37.74,0.5236,2.145,0.7756,8/4/06,0.007489308,9.97644E-05,0.00114901,0.000187139,0.011831969,0.000160334,0.002128163,0.015484787,0.007127643,0.000294858,1.63103E-16,0.006614386,0.021083389,0.004442006,0.021330492,0.0006544,0.013154075,0.012507111,0.003704985,8.83158E-05,0.018918362,1.55403E-05,0.011940958
8/7/06,1.3094,2.1775,1.1182,7.968,5.7986,7.7755,46.51,114.85,962.3,3.66,10.881,1.6018,6.129,1.5725,6.784,103.94,7.1388,1.2223,32.81,37.71,0.5235,2.145,0.7772,8/7/06,0.004462962,0.003736836,0.00638301,0.001416581,0.00933895,3.42956E-06,0.00032957,0.01001905,0.004296325,0.004036464,0.000652088,0.00776787,0.019309266,0.004280486,0.025083315,0.000500539,0.012984068,0.011337441,0.001526252,0.000583059,0.018050858,1.55403E-05,0.009461015
